;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;4.47624472723;0.00483875186031;0.379187830816;0.00158980127254;24.8665967917;12.0
1;0.2;4.43079163811;0.00795025318132;0.207426329015;0.00161616429898;25.1936277541;27.0
2;0.3;4.34131435993;0.00389792213713;0.199435909851;0.000759708613112;33.5496864927;29.0
3;0.4;4.56149298305;0.00454455588139;0.213242400569;0.00085252135836;37.7241683213;30.0
4;0.5;4.73157166053;0.012970989009;0.219232604138;0.00230461089305;38.8230600313;31.0
5;0.6;4.78308537409;0.0110876008405;0.210658725129;0.00203342094649;38.8847530475;31.0
6;0.7;4.90431713768;0.00946735913764;0.205960358492;0.00191505541343;37.932158769;28.0
7;0.8;5.01952557418;0.010741441843;0.186882249494;0.00209365047543;38.2288427577;32.0
8;0.9;5.12239363537;0.0101160078808;0.179153769426;0.00192419764316;37.8639645644;33.0
9;1.0;5.25731572377;0.00877279571679;0.202323125043;0.00200517993363;35.8749723326;24.0
10;1.1;5.41832743727;0.0120664108432;0.189653297318;0.00267663621096;35.3335003137;26.0
11;1.2;5.54856763259;0.00875217347814;0.187024464641;0.00203182261917;33.7435278407;24.0
12;1.3;5.61798536368;0.00453631317029;0.194647095911;0.00104974618175;31.4483302194;21.0
13;1.4;5.52615580834;0.00438444031844;0.187047856384;0.000992652078448;28.1425387301;23.0
14;1.5;5.14776671655;0.00857750471363;0.220187332843;0.00205195292551;20.1537111672;19.0
15;1.6;4.9326866029;0.0248588166625;0.25470692414;0.00569637291834;10.0077461727;18.0
16;1.7;4.81941566359;0.0402048896007;0.238217278222;0.00943757393067;46.8916021895;16.0
17;1.8;4.95273024408;0.0492169654554;0.215403000368;0.0136887731446;53.7435527286;13.0
18;1.9;5.21054022996;0.00957348936895;0.228065739583;0.00251998249765;3.72761905777;14.0
19;2.0;5.46911961836;0.00893349911311;0.279073870316;0.00247270670989;8.7064893387;13.0
20;2.1;5.68309303173;0.026915152932;0.301354505713;0.00821745529238;12.6316609419;13.0
21;2.2;6.07452368188;0.0375877715511;0.372249629526;0.0128886181797;24.9908185435;10.0
22;2.3;6.4170408234;0.0462594409554;0.394970821449;0.0159514273804;37.9297259941;10.0
23;2.4;6.40009600725;0.0618737674327;0.543014301874;0.0275883972085;40.7283388504;7.0
24;2.5;6.3840226612;7.88860905221e-31;1.5651976631;inf;64.9771942614;1.0
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
