;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;5.55860322943;0.0076737285595;0.374650783265;0.0020458974185;31.1564474973;15.0
1;0.2;5.5048001821;0.00447065369368;0.203697131865;0.000944344009527;30.8824236288;28.0
2;0.3;5.50165032982;0.00360005165112;0.183131188348;0.000749037347701;30.1781428906;29.0
3;0.4;5.67122181227;0.00844859076897;0.164171014516;0.00179789106514;29.5327185617;31.0
4;0.5;5.49317595861;0.0229578234338;0.153936390007;0.00433252757237;29.238256026;31.0
5;0.6;4.93585148848;0.0512183482134;0.133748732692;0.00965367492631;27.9922052008;32.0
6;0.7;4.31471798296;0.0731748226982;0.139258922115;0.0147396780099;22.1847626696;27.0
7;0.8;3.81735048428;0.0679332039479;0.123868780474;0.0120557654143;43.1662186638;32.0
8;0.9;3.61835265499;0.0191164150862;0.11312090804;0.00313638327411;99.7571586557;33.0
9;1.0;3.58440583813;0.0133222118344;0.133896383191;0.00262422717676;64.2271733467;25.0
10;1.1;3.77116641627;0.0127006909561;0.135665724653;0.00259541860735;9.71563704259;26.0
11;1.2;4.26934740134;0.0425386605717;0.147858707004;0.0088650500197;15.7885231722;24.0
12;1.3;4.69315134989;0.0682431055751;0.158908263618;0.0146772288484;19.2816726618;21.0
13;1.4;5.21259614828;0.113152685954;0.141969568817;0.023950286425;21.4912728985;23.0
14;1.5;6.18330501254;0.10673244675;0.130178454597;0.0269023780698;23.578981861;19.0
15;1.6;6.61007523741;0.0762592246628;0.126285683312;0.0197743235913;22.7690465121;18.0
16;1.7;7.20873298552;0.041156493148;0.13294186547;0.0114503499714;24.4151532574;16.0
17;1.8;7.51768723596;0.00703226720354;0.159193131782;0.00214163322833;26.7776738839;13.0
18;1.9;7.43242974502;0.0179302745336;0.172235833353;0.0073961567588;28.8805597454;14.0
19;2.0;7.46421460799;0.018090740732;0.215798620358;0.0084448265598;31.7320326604;11.0
20;2.1;7.52943866901;0.00831388620675;0.238710684197;0.0034031384855;34.4505129241;12.0
21;2.2;7.4895840789;0.010185627637;0.375039430058;0.00431193174618;44.4197028245;9.0
22;2.3;7.54153040236;0.00200027271821;0.758595208154;0.00169474351233;48.3636944714;3.0
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
