;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;10.2397396569;0.0219718787192;0.348760346872;0.00453485505703;103.840500031;28.0
1;0.2;10.1416816225;0.0283478884654;0.242809960929;0.00600728375527;93.1799366516;32.0
2;0.3;9.87849445982;0.0222136901001;0.248047849954;0.00410560316655;86.6332557875;31.0
3;0.4;9.75539065507;0.0324714905613;0.238667904459;0.00597917698792;80.3549836704;32.0
4;0.5;9.74151118148;0.0321965745071;0.23375611445;0.00632138056993;76.7511441871;31.0
5;0.6;9.73321271074;0.0554603596691;0.225892451337;0.0132372287245;74.9096827131;30.0
6;0.7;9.99639646488;0.0374130446487;0.245142328313;0.0124513977084;72.0670110501;21.0
7;0.8;9.79330671262;0.0395770596279;0.241527831282;0.0113442090768;71.8017053635;24.0
8;0.9;9.40731741334;0.0242037214934;0.247895595851;0.00557008983131;71.4586813401;25.0
9;1.0;8.99698370534;0.0302831435405;0.313420912278;0.00815950355937;71.3319511995;19.0
10;1.1;8.35354793966;0.023219480263;0.321421933691;0.00536678802321;72.053699608;24.0
11;1.2;7.71826664028;0.0116011012915;0.358715428725;0.00270653876174;73.2960761632;21.0
12;1.3;6.94413981858;0.0268663246928;0.388093094386;0.00661073384737;77.3674942449;19.0
13;1.4;6.53192795454;0.0270575635247;0.374514164439;0.00646426294634;83.3960643706;21.0
14;1.5;6.44733333825;0.0417793441706;0.57859870312;0.0139938039336;96.1531919097;11.0
15;1.6;6.21742823559;0.103934977596;0.550254486326;0.034796239497;104.073716865;11.0
16;1.7;7.18981825607;0.113927114808;0.70273862093;0.0515890077719;129.539238839;7.0
17;1.8;7.44226161855;0.144237035287;0.709484224297;0.0736453924583;134.037499285;6.0
18;1.9;7.33628471932;0.166905163056;0.764945538067;0.0809817002381;135.822687113;6.0
19;2.0;7.5897313647;0.0181005124312;0.848588855681;0.00985680919458;140.168407894;5.0
20;2.1;7.11225361162;0.0960448804767;1.06047901432;0.0653047360097;145.773133378;4.0
21;2.2;8.25037518412;0.193848297657;1.62958508415;0.27397428846;158.22366126;2.0
22;2.3;9.70413300683;0.0145335858059;1.50737654632;0.0205249106291;169.615979832;2.0
23;2.4;9.82222960263;0.0;2.61481876677;-9999;174.766738232;1.0
24;2.5;10.4168539642;0.00303354671535;1.96828969469;0.0042885839283;185.708426234;2.0
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
