;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;5.09666800433;0.0141657655218;0.502750606679;0.00533174222421;22.664583725;9.0
1;0.2;5.6847056848;0.0376431797227;0.243587791965;0.00757620326316;17.1702916289;28.0
2;0.3;7.66298924337;0.06337788271;0.185280736164;0.0121972960288;13.1778795121;31.0
3;0.4;8.45298773572;0.00605108531258;0.113624978582;0.00112330050057;13.5657510962;33.0
4;0.5;7.97272802625;0.0331613902938;0.11995501145;0.00607836556411;13.0401002659;33.0
5;0.6;7.39494264903;0.0559171940869;0.134056114916;0.00972478791878;10.3284186472;33.0
6;0.7;6.90954668865;0.0643034389841;0.134534214917;0.0125435948566;35.4341576139;29.0
7;0.8;6.28849357873;0.0520831314798;0.120585439849;0.0095663736027;99.7449558693;33.0
8;0.9;5.8341612961;0.0326183010181;0.117744144141;0.00633416608436;148.708445791;33.0
9;1.0;5.54525536884;0.0320786734417;0.140636322728;0.00719807886907;218.431862555;25.0
10;1.1;5.02909330242;0.0242900269354;0.156731372842;0.0048766475724;311.464401686;26.0
11;1.2;4.97484271551;0.0151068821662;0.176148916783;0.00341700559024;76.8119073592;24.0
12;1.3;5.02326115577;0.00598032530873;0.183708540386;0.00145041389463;9.2260056927;21.0
13;1.4;5.17988119999;0.0160768272011;0.166699006726;0.00368173329442;14.7684893418;23.0
14;1.5;5.62359377211;0.0362595279632;0.170966729867;0.00915869556584;24.3282481032;19.0
15;1.6;5.87117703233;0.0589066690594;0.170655143326;0.015813947271;27.9089773799;18.0
16;1.7;6.43640075122;0.0847355833531;0.185702049689;0.0235624116354;34.4162113801;16.0
17;1.8;6.87651806221;0.0710031960207;0.249992475655;0.0243804479311;40.9398717078;11.0
18;1.9;6.89785553766;0.0573175224593;0.275897124149;0.0203790540316;43.6743611581;11.0
19;2.0;6.90579419578;0.0382500355597;0.37634989035;0.0175027393387;46.8057030755;7.0
20;2.1;6.81820133061;0.0066786701691;0.663367966744;0.00944721943871;48.1780055384;2.0
21;-9999;-9999;-9999;-9999;-9999;-9999;-9999
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
