;ht;spd;rmse;rmse2;rmse3;di;rings
0;-9999;-9999;-9999;-9999;-9999;-9999;-9999
1;0.2;4.06669438303;0.0181010091135;0.75695464575;0.0155256756479;25.7427563832;3.0
2;0.3;4.13734220886;0.00832069737767;0.277823797955;0.00184590089856;32.7391325088;23.0
3;0.4;4.30899602537;0.00843623759504;0.235190861184;0.0016264933137;39.9031306409;29.0
4;0.5;4.77258326408;0.0071910147378;0.242786454846;0.00147287206116;42.987099765;26.0
5;0.6;5.1511618068;0.00587483146783;0.212647287621;0.00114744732903;45.053474331;30.0
6;0.7;5.40817945285;0.00266314653187;0.210106661628;0.000561345351721;46.1981494673;25.0
7;0.8;5.50523400381;0.00155179643479;0.185571348458;0.000321055285647;47.0446976127;28.0
8;0.9;5.52017603423;0.00432306946304;0.171988481361;0.000880958330572;47.7538643101;31.0
9;1.0;5.41663289317;0.0095555004158;0.212111679442;0.00220104234508;46.2521821198;22.0
10;1.1;5.17836918368;0.00855115227328;0.235131586197;0.00195079152211;45.5618371535;24.0
11;1.2;4.84398245925;0.016990744069;0.288117626726;0.00411993538738;38.8336871082;20.0
12;1.3;4.83840601625;0.0147148905499;0.315178944881;0.00348920959697;32.8156291875;20.0
13;1.4;4.85093984531;0.0138205572691;0.321465031489;0.00316675999126;28.9840923012;21.0
14;1.5;4.8642391487;0.0237550638141;0.343841595726;0.00596582844838;28.6730754561;17.0
15;1.6;5.07250514845;0.0399330101256;0.325116399625;0.0100137723771;27.6766985345;17.0
16;1.7;5.35238389782;0.0221128241478;0.327645293289;0.00591954904858;28.036376211;15.0
17;1.8;5.87000918644;0.121117368562;0.349232007394;0.0374322414253;28.7366456097;12.0
18;1.9;6.40484685087;0.109902801702;0.310003478137;0.0328155115424;27.5671550948;13.0
19;2.0;6.92083108158;0.094365131505;0.325594848265;0.031675247689;29.5027229819;11.0
20;2.1;6.921513701;0.0558624524185;0.326634937066;0.0174829031899;30.0157302557;13.0
21;2.2;7.0052962209;0.0380971827513;0.524816677059;0.0186961992436;31.1652088561;6.0
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;2.9;4.06275335691;0.0;1.19882251493;-9999;297.683447005;1.0
