;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;9.92056033219;0.0349277506467;0.397386836536;0.00823872205452;91.9275720044;25.0
1;0.2;9.71580487326;0.0505967386947;0.259420908728;0.0106910968402;79.0065048905;32.0
2;0.3;9.38578140515;0.0434347056637;0.252879362583;0.00791091712507;72.959179882;31.0
3;0.4;9.54374618223;0.0259579568163;0.251151556473;0.00483263335058;68.9106114221;32.0
4;0.5;9.57338363681;0.0418604574127;0.22106148292;0.00987648111911;69.1364121614;32.0
5;0.6;9.43186972596;0.0233275720073;0.237554762195;0.00599968155638;69.8385456084;32.0
6;0.7;9.30335800545;0.00822938078263;0.264045534948;0.00165895290512;69.7713396462;27.0
7;0.8;9.10270352434;0.0039108432002;0.262894258101;0.000796073412792;68.98358414;31.0
8;0.9;8.70186980397;0.0057738950245;0.27660520617;0.00118968134648;69.7013150342;28.0
9;1.0;8.52430629536;0.0116717049619;0.347478780098;0.0032730450378;70.0637473694;19.0
10;1.1;8.00335054647;0.0173788684792;0.334079623683;0.00441434764848;70.1504392466;23.0
11;1.2;7.55205840033;0.0279563016033;0.391461921346;0.00667953955303;70.7417747361;20.0
12;1.3;6.85816975728;0.0420865595168;0.413469907064;0.00999727141747;74.5966108564;19.0
13;1.4;6.41308468367;0.0108353432615;0.484383316976;0.00299647679003;82.6615678227;15.0
14;1.5;6.33007239026;0.0450462412884;0.823812357509;0.0225539765685;106.597079393;6.0
15;1.6;6.4402790655;0.350985925179;0.878255649941;0.214045760661;119.806275627;5.0
16;1.7;7.29271723671;0.142642841155;0.837252584676;0.0715090930407;129.668328812;6.0
17;1.8;7.18212902662;0.0795754470362;0.817511092478;0.0392239843676;133.290897003;6.0
18;1.9;7.45593840526;0.0118868650837;1.12063619165;0.0101497809734;137.265300387;3.0
19;2.0;7.70099862887;0.0130775229664;1.09890463784;0.00881643306063;142.488190461;4.0
20;2.1;7.42194406685;0.0665770494377;1.09599286433;0.0439556065459;149.297167439;4.0
21;2.2;9.19017222976;0.0742594522704;1.55907302031;0.10495349538;162.414483327;2.0
22;2.3;9.86228175232;0.0;2.19830565782;-9999;170.196093077;1.0
23;2.4;11.3425869169;0.0;2.46322979601;-9999;186.986335611;1.0
24;2.5;11.193447526;0.0303651446326;1.71064979286;0.0428366406606;199.137312803;2.0
25;2.6;10.2688380311;0.0448404401993;2.02850257796;0.0634169412757;213.023214494;2.0
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
