;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;8.40085721837;0.168217763722;0.339114917597;0.058966312687;24.5036406154;18.0
1;0.2;9.02636071055;0.0633356720804;0.165791367088;0.0164926634725;14.9525864839;32.0
2;0.3;10.1493899899;0.0961241838939;0.142860612864;0.0167000481533;13.5424575913;33.0
3;0.4;10.8206203037;0.038923914274;0.122768701601;0.00666834716281;15.6634818541;33.0
4;0.5;9.90752988282;0.0797757584004;0.142692593842;0.0140003827197;15.0272281934;33.0
5;0.6;8.81620039081;0.0428262181422;0.163264709277;0.00754557954691;13.4095717092;33.0
6;0.7;8.06694545398;0.0422640652582;0.150321660352;0.00815586606438;11.4408990414;29.0
7;0.8;7.49065971785;0.0504925169711;0.128130120688;0.00912471388613;26.6206612938;33.0
8;0.9;6.92238147854;0.0524089886808;0.121277034841;0.00943136738088;19.2209020092;33.0
9;1.0;6.45746083517;0.0646056672006;0.130487261761;0.0135189099375;19.1377391537;25.0
10;1.1;5.74027222064;0.0456121426197;0.130470498099;0.00945759326179;3.98061511676;26.0
11;1.2;5.42186698228;0.0372662211906;0.134121175609;0.00864379986107;7.54108971048;24.0
12;1.3;5.27455083586;0.0246686205581;0.137582643843;0.00641465893863;11.6230242478;21.0
13;1.4;5.27629726156;0.0130889198874;0.133224803282;0.00350936322734;16.4904429493;23.0
14;1.5;5.40376498013;0.0148512393634;0.159560623027;0.00417612267077;25.4576444357;19.0
15;1.6;5.51712870782;0.0133559024962;0.178963537234;0.00384938642508;27.6271234551;16.0
16;1.7;5.71385253692;0.0228707814795;0.235742972965;0.00701529530943;35.7223439658;15.0
17;1.8;6.08017195307;0.0273192797339;0.386839528525;0.0106474280123;43.2365562976;9.0
18;1.9;6.10194219537;0.0146051648099;0.410251119598;0.00627045350955;46.8654309845;8.0
19;2.0;6.06959679864;0.00274590492763;0.67937664616;0.00242820322638;49.8851721209;3.0
20;-9999;-9999;-9999;-9999;-9999;-9999;-9999
21;-9999;-9999;-9999;-9999;-9999;-9999;-9999
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
