;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;4.01977166478;0.0;1.41228867401;-9999;11.9482503241;1.0
1;0.2;4.07168637557;0.00220645942694;0.274053981084;0.000520567364758;21.0042817053;20.0
2;0.3;4.057742104;0.00906710348776;0.231541829405;0.00201638757378;29.3985982518;23.0
3;0.4;4.26433460799;0.01036968999;0.226298191809;0.00216659149587;38.3610229516;25.0
4;0.5;4.41103999609;0.00759050396188;0.210100010954;0.00146357384064;43.8543289936;29.0
5;0.6;4.79306782322;0.00419391985533;0.186063281876;0.00081048102137;47.951951971;30.0
6;0.7;5.00654898883;0.0118892611229;0.183875377862;0.00249462659724;49.0056036693;26.0
7;0.8;5.16467918184;0.0127436448562;0.162240678818;0.00252257814714;49.3642706454;31.0
8;0.9;5.20791350541;0.0166039764827;0.159783896637;0.00321242078794;47.8595958832;33.0
9;1.0;5.21884662046;0.0151163068214;0.18367597585;0.0035863566019;45.0439761455;25.0
10;1.1;5.18977853608;0.0122847191511;0.187339406093;0.00269065062732;43.4096302147;26.0
11;1.2;5.05705735836;0.00384041188544;0.193865418152;0.000867995774784;38.5017708976;24.0
12;1.3;4.87001095982;0.00473974048837;0.241187665117;0.0011138242561;30.1100852509;21.0
13;1.4;4.63189819591;0.0125256324632;0.256227912886;0.00249485224703;23.9040602775;23.0
14;1.5;4.28849070111;0.0750940458978;0.284416064289;0.0165645768436;19.5081677505;19.0
15;1.6;4.29184708757;0.0787944817667;0.280298574357;0.0166047949548;15.9865937346;18.0
16;1.7;4.43760488573;0.0269041456824;0.298237441667;0.00643552720019;17.2920027625;16.0
17;1.8;4.79115084805;0.0198608685533;0.291908818786;0.00545575390049;18.787538597;13.0
18;1.9;5.06158654601;0.0108222155486;0.301839570515;0.0029644179717;20.4123155573;14.0
19;2.0;5.53909707392;0.0595760913996;0.339986915872;0.020254351917;25.0023117568;11.0
20;2.1;5.99834067063;0.0892664453683;0.314952225222;0.0269291806843;29.9076823562;13.0
21;2.2;6.39673565674;0.0670398638797;0.391639070386;0.0231115555015;36.4099343365;10.0
22;2.3;6.49290497875;0.0379820468793;0.630710882725;0.0213919531706;40.9957616259;5.0
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
