;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;5.44673913276;0.00552007149433;0.383359441004;0.0016260330156;30.6690211;14.0
1;0.2;5.29977831429;0.00652268821074;0.191469535101;0.00122464623173;30.1937490286;28.0
2;0.3;5.01317028;0.0106419483658;0.163994411774;0.00211638765212;34.2631922119;29.0
3;0.4;4.89602577798;0.00621521549379;0.154756056657;0.00119633402538;35.6658011039;32.0
4;0.5;4.54399965404;0.00672251000435;0.148221800535;0.00132107938335;35.4395733426;31.0
5;0.6;3.96551347898;0.0113904211711;0.138171583911;0.00226018024089;32.7991158711;31.0
6;0.7;3.64346334447;0.0308576064092;0.154340162348;0.00626076131899;24.7741440305;26.0
7;0.8;3.51196290552;0.0401976067817;0.145422959061;0.0074610486476;17.2330010286;30.0
8;0.9;3.60995720789;0.0232302115256;0.132670835228;0.00396074488881;13.5881358051;33.0
9;1.0;3.93071423524;0.0189545586472;0.15786013151;0.00396384320733;15.3831712237;25.0
10;1.1;4.42000672125;0.0302118309474;0.157450121165;0.00582369902224;17.9088144375;26.0
11;1.2;4.94084208123;0.0737578047772;0.150802095925;0.0146075938935;20.3117359368;24.0
12;1.3;5.34579867967;0.11103949739;0.146102121969;0.0238340109943;22.1246531185;21.0
13;1.4;5.85471231919;0.125375664618;0.125461198484;0.0270330166307;22.3084066422;23.0
14;1.5;6.73216444666;0.0804136479682;0.133982327851;0.0197855095235;21.9745879987;19.0
15;1.6;6.95059246339;0.0884744568047;0.152302631026;0.0216349943338;20.9643431116;18.0
16;1.7;7.38010051418;0.0588027597379;0.163033768639;0.0153246880416;21.1385647465;16.0
17;1.8;7.66299602791;0.0174994175726;0.188385761523;0.00515541938534;22.3636322566;13.0
18;1.9;7.50754247695;0.0110767597535;0.192185091192;0.00337360160266;23.9331736547;14.0
19;2.0;7.37788447642;0.0516850815695;0.219475461103;0.0220735044501;27.2096992867;12.0
20;2.1;7.40048302376;0.0143060202272;0.237725562829;0.00473918040467;29.8553131198;12.0
21;2.2;7.53349467645;0.0108072934973;0.337232037039;0.00452131027527;39.0869735758;9.0
22;2.3;7.68190553253;0.0364630925704;0.471446653247;0.0174982963164;51.5202160751;8.0
23;2.4;7.73401993082;0.161693409737;0.966241763012;0.243543373472;53.700639847;2.0
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
