;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;4.61895796865;0.00225147467438;0.350311767017;0.000639559828445;20.270839158;15.0
1;0.2;4.4930229074;0.00598462777747;0.203710832179;0.00118081950526;22.0397656817;30.0
2;0.3;4.36054135027;0.00493591031163;0.200177556996;0.000910768681002;29.7330491071;30.0
3;0.4;4.58317371963;0.00357722679961;0.210974083837;0.000681634066327;33.9046964297;31.0
4;0.5;4.68159811875;0.00653966687445;0.215416158007;0.00119041496311;35.5002833158;31.0
5;0.6;4.77948188747;0.00809719354498;0.205658232816;0.00149275410052;36.8670721595;31.0
6;0.7;4.86889847919;0.00843284428327;0.202776773361;0.00170190339789;38.1178860967;27.0
7;0.8;4.96429247916;0.0115102064615;0.183333742393;0.00219387557488;39.09198266;31.0
8;0.9;5.10183891288;0.0117525833725;0.173546930491;0.00218332010361;38.3387222921;33.0
9;1.0;5.25033105392;0.013986583171;0.200674526518;0.00313827424999;36.894383566;24.0
10;1.1;5.37760196171;0.0107743611203;0.187814260632;0.00232913871932;35.8351021304;26.0
11;1.2;5.52338879897;0.00820901408559;0.185467812153;0.0019093602393;33.8544072658;24.0
12;1.3;5.56433907392;0.00692408025473;0.197026975917;0.00172101241285;32.0604077326;21.0
13;1.4;5.4215200695;0.00745354194992;0.195398205129;0.0017013836411;27.4729341688;23.0
14;1.5;4.97727983078;0.0133854473589;0.23777962802;0.00316668106368;18.3621413163;19.0
15;1.6;4.74327007;0.0270671931787;0.257632690081;0.00619116663153;9.9932389729;18.0
16;1.7;4.69571045397;0.0389982146215;0.235104126765;0.00920746047577;47.2882055036;16.0
17;1.8;4.79391562179;0.0671899312886;0.230711350922;0.0181424109892;54.1740051945;13.0
18;1.9;5.06265092685;0.0160771932938;0.236589947299;0.00413705178078;5.36431447555;14.0
19;2.0;5.36023354276;0.0105613254035;0.290716770594;0.00312582006861;9.3788663372;13.0
20;2.1;5.65317890844;0.017342223286;0.31305450102;0.00521239397124;13.6558925598;13.0
21;2.2;6.0797208273;0.0483244727792;0.380617777727;0.0169160851867;25.8494004757;10.0
22;2.3;6.38480035929;0.0474257451959;0.391680613017;0.0162118577537;38.6203263849;10.0
23;2.4;6.47827384231;0.0513837013613;0.53670042256;0.0253286912711;39.4006995171;6.0
24;2.5;6.02986928904;0.0;2.05991809214;-9999;59.7823799193;1.0
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
