;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;4.91904165483;0.00308613855502;0.368463274852;0.00106100857608;30.1365895404;11.0
1;0.2;4.71999908694;0.00337744741335;0.193010214278;0.000670337096943;31.8844338267;28.0
2;0.3;4.62545108801;0.000766264381254;0.16581726692;0.000149617693925;36.1028664871;29.0
3;0.4;4.57720283093;0.00244298913064;0.162370696649;0.000494329753923;37.5947791575;30.0
4;0.5;4.30886598728;0.0108273925875;0.158289186436;0.00203618648896;36.4883940276;31.0
5;0.6;3.93055346942;0.0305422800054;0.15359080489;0.00630923532464;32.5629008451;28.0
6;0.7;3.64463895526;0.0301660714581;0.158815593234;0.00648039274187;24.5156344012;25.0
7;0.8;3.53067971582;0.0282014259512;0.147642386179;0.00522660945564;18.6686835883;30.0
8;0.9;3.66725858566;0.0152812472762;0.142498319012;0.00267911954982;17.4261228573;33.0
9;1.0;4.0309573761;0.0154233345264;0.170808180015;0.00308971107147;18.2801662959;24.0
10;1.1;4.54585435719;0.0504124955261;0.156678329848;0.00945783346043;20.1573251859;26.0
11;1.2;5.0416873641;0.0959772942446;0.148566899888;0.0187327421381;22.3467573367;24.0
12;1.3;5.45265077687;0.121135821337;0.140085248748;0.0257555262582;22.9520534472;21.0
13;1.4;5.96700768586;0.12135084344;0.129915731647;0.0257114341873;22.8100894684;23.0
14;1.5;6.76532865318;0.070739691192;0.14700269615;0.0171929879157;21.748889955;19.0
15;1.6;6.97820059807;0.0705172204205;0.167670211204;0.0169309429868;20.3308817924;18.0
16;1.7;7.30892181289;0.0405210131085;0.183351868562;0.0104693673319;20.5158092015;16.0
17;1.8;7.55617418154;0.0176884791319;0.191508798838;0.0051295968539;21.2855094151;13.0
18;1.9;7.45633494529;0.00741823288405;0.204680588013;0.00203991227855;23.0462320962;14.0
19;2.0;7.29388973594;0.0534372232162;0.230142756059;0.0197575722648;26.3557971479;13.0
20;2.1;7.29619950079;0.0361907602584;0.242256651894;0.0130145047486;29.5449661292;13.0
21;2.2;7.42643339817;0.0150691863616;0.333752809763;0.00560992216919;38.4592980924;9.0
22;2.3;7.51791135889;0.00685798484968;0.470990983704;0.0024782272389;48.6924015363;9.0
23;2.4;7.47587792993;3.75872316948e-05;1.41848460384;5.42075566417e-05;80.1028341536;2.0
24;2.5;8.10246281511;0.0;2.27333377028;-9999;87.6573853812;1.0
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
