;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;5.17142228082;0.0251024762596;0.407785857418;0.00750689552352;26.272378417;13.0
1;0.2;6.9017123664;0.15526917838;0.239386860467;0.0306673920691;18.9075446887;28.0
2;0.3;8.87835078026;0.0271430000703;0.170538829523;0.00530068684639;16.0708033059;31.0
3;0.4;9.24207005608;0.0288792692429;0.112627264734;0.00506260803401;14.7856902646;33.0
4;0.5;8.64773272907;0.0714941153995;0.129003939137;0.0125145531962;13.0162567904;33.0
5;0.6;7.9143256524;0.0955760845349;0.147340352437;0.0162885212153;10.4208120123;33.0
6;0.7;7.36843109319;0.102084852206;0.152787676441;0.0196550420571;17.377230765;29.0
7;0.8;6.76306657206;0.0759383783234;0.13599292193;0.0139341520965;89.4845211318;33.0
8;0.9;6.25415494046;0.0531566782783;0.132023126084;0.0101361582451;106.457912359;33.0
9;1.0;5.88452723045;0.0490335928679;0.146532126575;0.010560758856;162.451901806;25.0
10;1.1;5.28496720278;0.0309868654823;0.160127440232;0.00598826660695;190.330688545;26.0
11;1.2;5.1820343376;0.0293367660789;0.173891216931;0.00701812986583;5.19153068384;24.0
12;1.3;5.15524461159;0.0111483559428;0.165169831388;0.00281375234007;10.1685643201;21.0
13;1.4;5.19252441481;0.0202984531114;0.153778678454;0.00490077224291;15.9352561426;23.0
14;1.5;5.50696066193;0.0352476684753;0.161702958213;0.00925033682635;25.2736714864;19.0
15;1.6;5.68116697358;0.0430131254614;0.170322131722;0.0117349926741;29.4023672019;18.0
16;1.7;6.08743818797;0.0554752751893;0.196829686873;0.0161589151136;36.6861948745;16.0
17;1.8;6.52478700248;0.04454357423;0.279711788447;0.0160844467822;44.2495177884;11.0
18;1.9;6.59237576259;0.0173991788526;0.306307797609;0.00604616417452;48.4503522154;11.0
19;2.0;6.67029258985;0.0152629146019;0.41385333131;0.00686286093833;52.2083852958;7.0
20;2.1;6.58801510334;0.0;1.10323764437;-9999;50.2287326345;1.0
21;-9999;-9999;-9999;-9999;-9999;-9999;-9999
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
