;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;10.1869065965;0.0744002032057;0.48953124315;0.0184618186768;26.2742032177;23.0
1;0.2;10.941402842;0.0756069185555;0.287534526897;0.0138110213541;20.9419879759;32.0
2;0.3;12.3514164111;0.018955296792;0.14979506785;0.00353803601261;20.7453286638;33.0
3;0.4;12.2721302138;0.0202973486154;0.113541267024;0.00333929484221;20.517636443;33.0
4;0.5;11.4971816077;0.0507566241098;0.0924118816535;0.00923110941973;19.346989943;33.0
5;0.6;10.553948618;0.0871970173365;0.106406182972;0.0160285279575;17.0029255171;33.0
6;0.7;9.71548958468;0.130831120718;0.126607248946;0.0251304849404;14.0574986484;29.0
7;0.8;8.91570586362;0.178778771092;0.115483192082;0.0336230957027;11.4005778004;33.0
8;0.9;8.23498557095;0.190065449616;0.115846312832;0.0386760225786;9.63967959505;33.0
9;1.0;7.69829232976;0.249987032798;0.150181371393;0.0646024550278;9.19627378377;22.0
10;1.1;6.61053660509;0.136467670532;0.152644677717;0.0338623221999;8.74278460092;20.0
11;1.2;6.22608528397;0.119550015937;0.190176914554;0.0289907055866;10.6935235102;19.0
12;1.3;6.0123268302;0.0866134654874;0.188678159202;0.0217882439055;13.6373673679;18.0
13;1.4;5.83911628106;0.0468664009357;0.203590132024;0.0120228200731;16.7158046841;18.0
14;1.5;5.47539848651;0.0357602938525;0.298733154903;0.0125355393512;26.1727100434;12.0
15;1.6;5.69413837778;0.00146353110712;0.371291458009;0.000828825429565;19.8272945257;5.0
16;1.7;5.66104276573;0.0022744447054;0.689057305508;0.00321556044275;23.1077921656;2.0
17;-9999;-9999;-9999;-9999;-9999;-9999;-9999
18;-9999;-9999;-9999;-9999;-9999;-9999;-9999
19;-9999;-9999;-9999;-9999;-9999;-9999;-9999
20;-9999;-9999;-9999;-9999;-9999;-9999;-9999
21;-9999;-9999;-9999;-9999;-9999;-9999;-9999
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
