;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;5.48742169907;0.0143543106363;0.447575646824;0.00481043294268;23.1852861807;11.0
1;0.2;5.39136855735;0.00457648626191;0.229065808915;0.000936969542802;24.9587860169;28.0
2;0.3;5.68778615322;0.0150695785353;0.203201888182;0.00295114094526;23.1993640983;30.0
3;0.4;6.4021366872;0.0145460786479;0.18885825852;0.0029118634411;21.0471289692;31.0
4;0.5;6.59209012358;0.0079056512997;0.160809545808;0.00155364283019;19.6948976777;32.0
5;0.6;6.30187238546;0.0242565356074;0.152756555329;0.00430520709345;17.462174667;33.0
6;0.7;5.6940212396;0.0448108593292;0.15353258379;0.0085059864719;13.5377014938;29.0
7;0.8;4.97088719264;0.0627920881298;0.138202588342;0.0109292217256;24.0446174494;33.0
8;0.9;4.45787116904;0.01618258403;0.122016793544;0.00292424582375;142.394170986;33.0
9;1.0;4.28282711149;0.00742444007506;0.130935691065;0.00179379752752;255.052099093;25.0
10;1.1;3.98223917617;0.00383394047774;0.141435388912;0.000758011807241;269.442170885;26.0
11;1.2;4.01009646715;0.00908851782839;0.169900960719;0.00195911855956;5.44068061902;24.0
12;1.3;4.23206995838;0.0222387682183;0.177867440513;0.0046408571163;11.9140466064;21.0
13;1.4;4.63100573028;0.0516171615027;0.164402185522;0.010702462355;17.442182543;23.0
14;1.5;5.55546238403;0.0624645801712;0.159964764918;0.0154507551858;24.5460993915;19.0
15;1.6;6.11170135631;0.0689194158214;0.153668365067;0.0181167287575;25.6171187372;18.0
16;1.7;6.79243708106;0.040039223736;0.155135153671;0.0108989600253;29.2849699089;16.0
17;1.8;7.20002243982;0.014859806997;0.211338740862;0.00606707924538;34.2019804725;13.0
18;1.9;7.42544144963;0.0110998746889;0.21680981882;0.00456639932403;34.9652448103;11.0
19;2.0;7.52101191607;0.0164884361105;0.268536346389;0.00662774050046;38.7141033359;10.0
20;2.1;7.57289298923;0.0110311645485;0.303217317071;0.00448010852882;39.8397100988;10.0
21;2.2;7.61230349156;0.00312247258612;0.651024442883;0.00264214500787;39.6990251345;3.0
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
