;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;3.97528741348;0.00300600295533;0.438496514278;0.00119315877834;10.3094840951;8.0
1;0.2;4.30958620323;0.00548297414637;0.259838913536;0.00123177992473;17.5333956688;22.0
2;0.3;4.92058845174;0.0240922264011;0.231199473353;0.00511497483991;27.2360753602;25.0
3;0.4;5.60389128866;0.0257567590986;0.232468830806;0.00535804475699;35.4236708829;28.0
4;0.5;6.12983355234;0.014926597722;0.245698429868;0.00335557956684;41.4941860656;25.0
5;0.6;6.75285577804;0.0155786115814;0.239718529923;0.00307221654687;43.0879578966;27.0
6;0.7;7.11861138132;0.0226386622976;0.251053980381;0.00486454912125;44.7538930432;25.0
7;0.8;7.33541766514;0.025326384071;0.240570499428;0.00524778392049;45.8562212314;27.0
8;0.9;7.3811417167;0.0178739133967;0.221376161496;0.00365604264813;46.8496202616;29.0
9;1.0;7.27485709484;0.0182692993166;0.296847894341;0.00443783849745;46.20332504;21.0
10;1.1;6.73423390882;0.0451566738073;0.366462976079;0.0157651362392;52.0001108316;15.0
11;1.2;6.19774494748;0.1191940094;0.471407400468;0.0472396934465;49.3379376628;11.0
12;1.3;6.01885093181;0.266849005182;0.60407466275;0.152525331476;46.4206013421;7.0
13;1.4;6.60039509075;0.344268880602;0.922156871756;0.265828188919;55.2273641517;4.0
14;1.5;7.63453133909;0.165405587169;0.782832944714;0.0922911522399;87.2776202248;5.0
15;1.6;8.37114821452;0.180388950524;0.777994134236;0.123714473839;238.833519718;4.0
16;1.7;8.77236049757;0.228424437115;0.524930438288;0.0965158214332;147.205896099;8.0
17;1.8;9.29865603431;0.312593482109;0.755498649032;0.188425443088;46.3727447417;5.0
18;1.9;8.80611559611;0.622499605575;0.950577030918;0.422151552366;126.428118953;4.0
19;2.0;8.10712570703;0.0;2.67975479474;-9999;314.659784404;1.0
20;-9999;-9999;-9999;-9999;-9999;-9999;-9999
21;-9999;-9999;-9999;-9999;-9999;-9999;-9999
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
