;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;8.41599246787;0.0235217372581;0.433010030214;0.00660331903885;19.2607768786;16.0
1;0.2;9.26702625315;0.0655301107251;0.184194736917;0.0146300660065;13.0863782568;32.0
2;0.3;10.2642952213;0.0259228275483;0.137084974303;0.0047342583533;14.3509684283;33.0
3;0.4;10.48084994;0.0182375417418;0.12079995962;0.00295177640175;15.1038914724;33.0
4;0.5;10.0664118981;0.0404304119916;0.132249351494;0.00725036421083;13.1890516809;33.0
5;0.6;9.36753079987;0.0936310301252;0.151749058587;0.0162556753612;10.530846564;33.0
6;0.7;8.72276807578;0.113784157243;0.132172945628;0.0218318562869;13.1666030104;29.0
7;0.8;8.0881666679;0.110680661475;0.109208069233;0.021114609006;64.6084152365;33.0
8;0.9;7.41711878309;0.147177055884;0.0995998602333;0.0279659201455;98.5754065558;33.0
9;1.0;6.73840803445;0.196598619982;0.11955526388;0.0450261203787;59.4837383693;25.0
10;1.1;5.59808666012;0.0508695702796;0.114551701769;0.0120846768013;3.59016920896;25.0
11;1.2;5.30719498483;0.0405705822976;0.117681253693;0.00931002768606;7.3627321864;22.0
12;1.3;5.2006410787;0.0287308584849;0.127281706291;0.00692004493773;11.6848981142;20.0
13;1.4;5.15879373201;0.0159857261449;0.128750658144;0.00363787208002;16.1768586416;21.0
14;1.5;5.12134025995;0.00898645251355;0.171553774763;0.00255967375407;23.9919731286;15.0
15;1.6;5.23739846027;0.00995004951674;0.182129704572;0.00313195050563;26.6842540588;15.0
16;1.7;5.36894212358;0.0134943789496;0.220957949485;0.00461422160798;33.8662590246;13.0
17;1.8;5.35116289171;0.00701759829606;0.3745518182;0.00439642968359;40.3852480986;5.0
18;1.9;5.39871102598;0.00378804760384;0.529204642715;0.00535629195615;42.3935162855;2.0
19;-9999;-9999;-9999;-9999;-9999;-9999;-9999
20;-9999;-9999;-9999;-9999;-9999;-9999;-9999
21;-9999;-9999;-9999;-9999;-9999;-9999;-9999
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
