;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;4.59527329532;0.0162720012521;0.494993061997;0.00674979281199;15.1115587247;8.0
1;0.2;5.09684393885;0.0127304748717;0.372942632403;0.00341155585668;21.4493725641;16.0
2;0.3;5.78095147526;0.0119473356878;0.309827879296;0.00285397378722;31.0684764343;21.0
3;0.4;6.34564549431;0.0128608039682;0.287538808854;0.00257888279828;39.2741203756;27.0
4;0.5;6.94286677391;0.0115343618694;0.285812159967;0.00240026289205;43.3932056617;27.0
5;0.6;7.47468553003;0.0178610562662;0.251818345563;0.00346630141521;44.6055906022;28.0
6;0.7;7.76268045119;0.0324614283388;0.259489403446;0.0068454348031;45.3722987218;25.0
7;0.8;7.9197476058;0.0292715303471;0.246572249335;0.00590321584773;45.1139818412;27.0
8;0.9;7.90833191424;0.026758070672;0.240572928689;0.0054328840192;46.460654072;29.0
9;1.0;7.79440889658;0.020823415792;0.31488049318;0.00502389506179;46.0971709213;21.0
10;1.1;7.29403610421;0.0119025568035;0.478626661288;0.00424441701994;46.8835300285;10.0
11;1.2;6.45750135987;0.437319725763;0.91720328569;0.343277553107;71.423650603;4.0
12;1.3;6.47975236408;0.690157021765;0.927302074251;0.543800615067;55.8666691919;4.0
13;1.4;7.11119428102;0.339598032734;1.03319878434;0.338047478956;344.214840898;3.0
14;1.5;8.12378304049;0.0442517766572;0.757489633074;0.0256787550249;335.368070508;5.0
15;1.6;8.73912287728;0.178811775601;0.756665784922;0.10816030293;346.87895123;5.0
16;1.7;8.96641911328;0.324177592597;0.64427079367;0.129640062703;352.363681645;8.0
17;1.8;9.00975805572;0.980617259704;1.45026378942;1.39382299875;336.855830228;2.0
18;1.9;8.20033392929;0.116366142317;1.79432450501;0.163757695019;309.754624574;2.0
19;-9999;-9999;-9999;-9999;-9999;-9999;-9999
20;-9999;-9999;-9999;-9999;-9999;-9999;-9999
21;-9999;-9999;-9999;-9999;-9999;-9999;-9999
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
