;ht;spd;rmse;rmse2;rmse3;di;rings
0;-9999;-9999;-9999;-9999;-9999;-9999;-9999
1;0.2;3.98962182562;1.97215226305e-31;1.37805321325;inf;15.8540622941;1.0
2;0.3;3.95859064053;0.00813084114628;0.284027498804;0.00195328325419;35.7492439698;19.0
3;0.4;4.23082626693;0.00788909697574;0.232915796317;0.00156276778986;40.9734846293;28.0
4;0.5;4.71283877542;0.00601118607051;0.230316526177;0.00120134592494;45.6350665231;28.0
5;0.6;5.14854631389;0.0110818401869;0.204803976275;0.00224744899016;46.9835334249;30.0
6;0.7;5.35292625226;0.00639440478814;0.201721176831;0.00137813020511;47.2468455207;26.0
7;0.8;5.4243485019;0.00361709346335;0.174456421107;0.000797134515749;48.627644129;30.0
8;0.9;5.44919093726;0.00333660348639;0.172065054303;0.000698856850317;48.652528155;32.0
9;1.0;5.35240241323;0.00618148090446;0.210882359444;0.00141948567899;47.3929384572;22.0
10;1.1;5.10154606205;0.0115292871597;0.23583285866;0.00270485716859;45.5701248725;25.0
11;1.2;4.89853427005;0.011579390096;0.274691176574;0.00267476254806;39.0521325196;21.0
12;1.3;4.74985424379;0.00801097768008;0.329216093841;0.00194670574099;32.171473435;19.0
13;1.4;4.79328043814;0.00820190651779;0.331957315113;0.00192619804446;28.9728367044;20.0
14;1.5;4.79137923115;0.0359045807328;0.339447264794;0.00893452952529;27.5210816798;17.0
15;1.6;5.04607313305;0.0320472506352;0.320985153298;0.00759251254881;27.1355898154;17.0
16;1.7;5.35407257121;0.0295032585147;0.326103361886;0.0076814828812;27.4970564677;15.0
17;1.8;5.78419026073;0.0909739903741;0.359196934664;0.0287670829035;28.8658782148;12.0
18;1.9;6.2326493909;0.0941214634565;0.322124661701;0.0291149217613;27.6828327091;13.0
19;2.0;6.7856269492;0.127289194509;0.330842132535;0.0419477410394;29.6641835569;11.0
20;2.1;6.85972696223;0.0735815010316;0.320714763132;0.0225007010806;31.0495375459;13.0
21;2.2;6.78036537763;0.0490216002842;0.474044970806;0.0215216244316;33.5932172218;8.0
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;2.8;3.5574088515;0.0;1.03242497199;-9999;290.73598877;1.0
28;2.9;4.18426322295;0.0463493008016;0.755548744952;0.0668188245405;294.946048865;2.0
