;ht;spd;rmse;rmse2;rmse3;di;rings
0;-9999;-9999;-9999;-9999;-9999;-9999;-9999
1;-9999;-9999;-9999;-9999;-9999;-9999;-9999
2;0.3;4.17908200275;0.00388723835699;0.357880734144;0.00111054117947;32.5256426187;14.0
3;0.4;4.51822946585;0.00483192480348;0.255768965049;0.00100264707926;36.6148679321;26.0
4;0.5;4.94265066749;0.00523638117949;0.238975423525;0.00106769971303;40.1440048521;27.0
5;0.6;5.35372121131;0.00661688467262;0.210864451496;0.00134660970385;42.2517399426;29.0
6;0.7;5.62100909563;0.0034731809648;0.212451960354;0.000740870780369;43.9495331703;25.0
7;0.8;5.707908057;0.00145679236483;0.182614544535;0.000342302362165;46.1560491509;28.0
8;0.9;5.77291797136;0.00411060257747;0.178779611418;0.000849214567431;47.0743815475;31.0
9;1.0;5.6671050899;0.00675317947106;0.22124065633;0.00164812080946;46.4958057286;22.0
10;1.1;5.4351457524;0.0123574786045;0.245549531134;0.00276882095206;46.0339610543;24.0
11;1.2;5.12736168836;0.018819137564;0.281658782764;0.00441181596546;40.2744559494;21.0
12;1.3;5.06959293287;0.0194794321606;0.321311503754;0.00452804421647;33.9059970117;20.0
13;1.4;5.03537551122;0.0130742605552;0.322321882159;0.00309105433707;31.7507182514;20.0
14;1.5;5.03872562405;0.0221446005379;0.338297068206;0.00580000433953;30.8100331835;17.0
15;1.6;5.35069681674;0.0107973750781;0.338987014527;0.00289984086808;29.2724423987;16.0
16;1.7;5.66342942081;0.0292078049566;0.335162763525;0.00801341453936;28.5889038042;15.0
17;1.8;6.27635715178;0.126708443342;0.361808491107;0.042814549027;28.899575759;11.0
18;1.9;6.68187940083;0.0899814505505;0.341016873324;0.0302087079008;28.1053517188;12.0
19;2.0;7.11470138476;0.0307839866694;0.337420932758;0.0107740382982;28.6537897633;11.0
20;2.1;7.27446863289;0.0329450937142;0.368977001103;0.0115816925794;28.7616944748;12.0
21;-9999;-9999;-9999;-9999;-9999;-9999;-9999
22;-9999;-9999;-9999;-9999;-9999;-9999;-9999
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;2.9;4.6985730518;2.81135565623e-08;0.841418745101;4.01313035727e-08;297.907282529;2.0
