;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;7.37921748696;0.00469068989568;0.225244812789;0.000993799100508;149.007806089;26.0
1;0.2;7.53689489403;0.00599773710239;0.215300068842;0.00114427242969;130.902724382;30.0
2;0.3;7.62474532916;0.0119213339974;0.213390672921;0.00223120550817;118.04054775;31.0
3;0.4;7.73009474511;0.0075304275868;0.22039385544;0.00139431440764;111.867847152;33.0
4;0.5;7.76198191138;0.0102729114535;0.243120842782;0.00190895108302;107.598846116;32.0
5;0.6;7.87992064816;0.0232303315896;0.235544119346;0.00458725313373;104.874433063;33.0
6;0.7;7.82691196686;0.0486563687028;0.309805370656;0.0114772644044;99.2926986162;25.0
7;0.8;7.61702846802;0.133997774125;0.262955175624;0.0255354256385;96.9543020594;33.0
8;0.9;7.54898197964;0.149580629845;0.257401865357;0.0272710249564;93.0510903365;33.0
9;1.0;7.25538126832;0.186726073333;0.290166422442;0.0402159409581;90.8017224115;25.0
10;1.1;7.21582902955;0.0864544135156;0.29395461213;0.0185457167334;90.4478286301;25.0
11;1.2;6.98436765425;0.0646030412051;0.314006516097;0.0143820496888;96.0641654529;23.0
12;1.3;7.04158799342;0.062931387499;0.328785363794;0.0155474129897;100.451978762;21.0
13;1.4;7.07504865002;0.046392966906;0.329551058915;0.0102537671067;104.609139781;23.0
14;1.5;7.40166270166;0.0502243204716;0.386666382066;0.0126786758569;115.056398952;19.0
15;1.6;7.41288089857;0.0664809606811;0.387483592679;0.0174147108095;116.595175991;17.0
16;1.7;7.83317208345;0.0422125969508;0.378510990654;0.0124442398335;125.54189147;15.0
17;1.8;8.1166070599;0.0104726011584;0.431960017658;0.00359184532305;133.86643994;11.0
18;1.9;8.10533038926;0.0163335652404;0.436296166591;0.00553340318839;136.105267421;12.0
19;2.0;8.1344800662;0.0106852291323;0.547618468679;0.00672250036869;152.480594967;6.0
20;2.1;8.13772315277;0.026642977059;0.668402084733;0.0176302017395;158.657438587;5.0
21;2.2;7.73701414041;0.0787988761954;0.750295552964;0.0559579319844;171.331715805;4.0
22;2.3;8.46830687014;0.0650314089202;1.05681733659;0.0590593797528;180.628646948;3.0
23;-9999;-9999;-9999;-9999;-9999;-9999;-9999
24;-9999;-9999;-9999;-9999;-9999;-9999;-9999
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
