;ht;spd;rmse;rmse2;rmse3;di;rings
0;0.1;4.43213410572;0.00217495773501;0.423165634914;0.000872643441818;34.21531848;8.0
1;0.2;4.42738601286;0.00384805113796;0.205881558878;0.000845186253513;34.4985881986;24.0
2;0.3;4.50329725104;0.00905491928783;0.180369505385;0.00191699450292;38.4434610354;27.0
3;0.4;4.507087962;0.0115236617147;0.180098393804;0.00233914557023;39.0072220795;29.0
4;0.5;4.23196295659;0.0184303440262;0.174279343462;0.00383714008598;37.289257499;27.0
5;0.6;3.82647597703;0.0241722328259;0.153652739949;0.00492726158884;33.3068818725;28.0
6;0.7;3.61182516602;0.0222849343904;0.161101088384;0.0046709538303;25.4859245431;25.0
7;0.8;3.56047631223;0.0269142837535;0.156275403023;0.00500061593048;21.3326681204;30.0
8;0.9;3.77311426638;0.0122214935181;0.14888812102;0.00216128819344;20.7109314135;32.0
9;1.0;4.16448586865;0.0210458740063;0.173439520257;0.00409952934496;20.8138094433;25.0
10;1.1;4.70342796504;0.0647732155809;0.149319240244;0.0119455920145;22.5990292002;26.0
11;1.2;5.12621481642;0.0903895287061;0.145939683688;0.0179228607552;23.8950385864;24.0
12;1.3;5.54109559584;0.128068607436;0.13538410741;0.0278448885365;23.7097849953;21.0
13;1.4;5.9937810974;0.119431264972;0.127620740436;0.0250928783293;22.5473679714;23.0
14;1.5;6.71446377989;0.0656026717831;0.157654624119;0.015860886036;21.4489763561;19.0
15;1.6;6.86982890814;0.0612877457233;0.178365663026;0.0146692513521;19.4678377549;18.0
16;1.7;7.1753202196;0.0393904019335;0.184456134249;0.0100555696949;18.9962838447;16.0
17;1.8;7.39921860013;0.030180780088;0.192337370858;0.00846842135868;19.9101444598;13.0
18;1.9;7.31686009709;0.020553920526;0.203321744988;0.00570781578525;21.4289158193;14.0
19;2.0;7.20203382997;0.0362005274099;0.227826382174;0.0118287753888;24.6267871856;13.0
20;2.1;7.16036976768;0.0306018731621;0.248434832334;0.00939253973811;28.331128021;13.0
21;2.2;7.1840349598;0.0145255714319;0.342563511103;0.00571633420407;36.8429485198;9.0
22;2.3;7.24024034748;0.00853298827132;0.457156935641;0.00356305724283;49.8984455392;9.0
23;2.4;7.56111923778;0.140856906768;0.942194528743;0.124297175754;59.4194076777;3.0
24;2.5;7.9291209793;0.00774174990739;1.26185682073;0.0109470846372;83.1194257386;2.0
25;-9999;-9999;-9999;-9999;-9999;-9999;-9999
26;-9999;-9999;-9999;-9999;-9999;-9999;-9999
27;-9999;-9999;-9999;-9999;-9999;-9999;-9999
28;-9999;-9999;-9999;-9999;-9999;-9999;-9999
